time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,47.80,1
5,0.00,0.00,0.00,0.00,55.43,1
7,0.00,0.00,0.00,0.00,60.27,1
9,0.00,0.00,0.00,0.00,55.92,2
11,0.00,0.00,0.00,0.00,55.30,2
13,0.00,0.00,0.00,0.00,55.99,2
15,0.00,0.00,0.00,0.00,53.70,2
17,0.00,0.00,0.13,0.71,51.98,7
19,0.00,0.00,0.14,0.95,52.54,7
21,0.00,0.00,0.44,2.95,50.33,7
23,0.00,0.00,0.16,1.08,53.46,7
25,0.00,0.00,0.23,1.16,47.16,7
27,0.00,0.00,0.36,2.40,46.18,5
29,0.00,0.00,0.08,0.46,31.85,5
31,0.00,0.00,0.11,0.71,28.53,5
33,0.61,2.45,0.49,2.71,40.55,5
35,0.97,3.87,0.61,3.59,51.24,8
37,1.39,5.57,0.72,5.59,53.90,8
39,1.39,5.57,0.38,7.59,52.38,8
41,1.37,5.47,0.48,9.59,56.03,8
43,0.06,0.24,0.75,11.59,50.75,3
45,0.00,0.00,0.79,3.14,42.86,3
47,1.24,3.86,1.36,5.14,36.99,3
49,2.35,9.41,1.96,7.14,33.47,3
51,3.46,8.91,1.84,7.93,31.24,7
53,3.80,15.20,2.57,9.93,29.09,7
55,5.01,16.81,3.14,11.93,30.00,7
57,5.45,16.81,3.73,13.93,33.53,7
59,5.42,16.77,4.05,9.93,38.92,5
61,2.43,4.90,5.00,11.93,38.76,5
63,1.52,4.90,5.48,13.70,34.95,5
65,2.89,7.54,6.58,15.70,38.22,5
67,2.85,9.57,3.60,17.70,34.05,1
69,3.93,11.09,3.69,19.70,28.61,1
71,6.16,20.10,4.09,21.70,30.51,1
73,8.53,25.39,4.68,23.70,29.23,1
75,11.03,29.15,2.73,13.65,28.32,4
77,12.60,29.10,3.47,15.65,28.81,4
79,9.04,14.24,3.39,13.03,25.52,4
81,7.12,12.14,4.01,15.03,29.81,4
83,6.04,10.89,4.17,17.03,36.89,4
85,3.15,7.50,2.54,14.86,38.43,4
87,5.71,17.74,2.65,16.86,37.76,2
89,5.80,18.09,3.52,18.86,31.08,2
91,5.86,18.09,4.37,20.86,25.42,2
93,9.01,18.09,5.76,22.86,24.13,2
95,7.94,18.05,7.33,24.86,23.72,5
97,5.42,9.64,7.59,24.94,25.49,5
99,5.60,11.26,8.07,26.94,26.42,5
101,9.39,12.54,9.27,28.94,30.24,5
103,9.98,18.21,6.50,30.94,31.94,5
105,7.66,18.13,6.12,20.95,30.86,8
107,7.66,18.13,4.94,22.95,30.18,8
109,9.62,23.31,5.63,24.95,29.11,8
111,11.94,24.71,5.25,17.87,29.41,8
113,13.72,21.99,5.85,19.87,31.45,7
115,8.72,19.14,3.68,21.87,28.75,7
117,9.09,19.14,4.04,23.87,27.26,7
119,11.04,19.13,4.76,25.87,27.74,7
121,8.62,16.20,5.51,25.72,28.73,7
123,7.64,19.66,5.58,16.48,27.00,7
125,8.94,24.85,6.01,18.48,24.63,5
127,10.15,29.71,7.01,20.48,20.99,5
129,12.18,36.49,8.62,22.48,21.01,5
131,13.84,38.98,9.34,24.48,20.81,5
133,18.45,47.57,8.49,26.48,22.67,5
135,19.28,48.49,8.05,28.48,24.83,5
137,22.31,48.46,8.69,30.48,26.61,5
139,16.31,29.96,9.31,32.48,26.10,5
141,11.53,29.89,10.38,34.48,24.40,5
143,11.53,29.89,11.02,36.48,22.89,5
145,11.60,29.89,11.99,38.48,21.79,5
147,15.43,35.25,12.23,40.48,21.54,6
149,16.94,36.69,13.31,42.48,23.67,6
151,18.30,36.69,14.19,44.48,25.91,6
153,19.54,36.69,15.49,46.48,27.23,6
155,20.53,36.69,16.73,48.48,26.77,6
157,22.45,41.41,15.89,50.48,25.40,7
159,23.35,42.67,16.00,52.48,21.48,7
161,22.98,35.76,17.11,54.48,18.24,7
163,18.38,42.89,18.27,56.48,14.77,7
165,22.71,48.31,16.17,58.48,12.17,7
167,27.68,49.41,14.67,60.48,9.16,7
169,31.94,49.39,16.25,62.48,11.91,7
171,27.45,44.10,16.45,64.48,13.07,8
173,23.36,43.95,17.08,66.48,16.84,8
175,23.33,43.95,18.88,68.48,19.66,8
177,23.33,43.95,20.06,70.48,21.84,8
179,23.33,43.95,20.35,72.48,24.52,8
181,23.33,43.95,18.52,37.05,24.60,2
183,24.65,48.17,19.91,38.08,20.59,2
185,27.67,50.53,19.29,39.51,21.29,2
187,23.23,43.39,20.62,41.51,20.25,2
189,22.58,48.85,20.11,35.96,17.30,2
191,24.44,50.10,20.51,37.96,14.63,2
193,27.82,54.90,17.50,39.96,16.12,5
195,30.58,56.73,16.97,41.96,17.62,5
197,20.25,49.06,18.32,43.96,17.79,5
199,20.44,49.06,19.33,45.96,17.97,5
201,22.18,49.06,18.37,39.94,18.75,7
203,23.66,49.06,18.90,40.07,18.69,7
205,29.89,53.11,20.21,42.07,20.89,7
207,33.17,55.03,19.35,44.07,24.31,7
209,36.00,54.91,20.79,46.07,24.13,5
211,29.39,54.91,18.82,48.07,22.21,5
213,31.63,56.69,20.37,50.07,21.96,5
215,35.35,71.72,16.70,52.07,18.97,5
217,34.33,81.98,18.43,54.07,16.50,1
219,39.10,89.36,19.73,56.07,14.91,1
221,45.57,106.97,19.72,58.07,14.61,1
223,48.78,120.52,18.98,60.07,17.12,1
225,41.36,125.98,19.31,62.07,17.31,6
227,38.98,125.14,19.73,64.07,17.14,6
229,36.63,124.54,19.46,66.07,19.58,6
231,20.33,56.81,19.09,68.07,20.19,6
233,25.63,65.51,19.81,61.20,20.64,6
235,28.90,74.03,17.12,53.30,17.30,6
237,33.58,84.31,18.99,55.30,15.05,6
239,38.00,98.54,19.63,57.30,17.45,6
241,43.94,111.01,19.87,59.30,18.16,1
243,45.80,110.94,21.87,61.30,17.61,1
245,47.36,110.77,23.40,63.30,14.85,1
247,51.49,115.59,23.09,65.30,16.21,1
249,54.09,123.56,24.91,67.30,16.47,2
251,53.36,134.82,25.72,69.30,14.10,2
253,52.65,135.47,26.82,71.30,13.83,2
255,52.05,135.47,28.09,73.30,15.46,2
257,47.98,134.93,28.08,75.30,15.13,2
259,42.64,105.08,28.67,77.30,15.11,2
261,34.90,59.74,30.03,79.30,16.54,2
263,39.33,65.68,26.67,81.30,15.35,2
265,36.61,53.22,27.10,83.30,14.81,1
267,24.85,44.95,27.99,85.30,13.75,1
269,26.93,44.95,28.34,87.30,12.83,1
271,29.54,44.95,25.44,89.30,14.60,1
273,33.44,49.95,26.97,91.30,17.23,1
275,32.66,58.46,26.82,93.30,19.31,4
277,33.15,58.18,26.61,95.30,19.46,4
279,36.65,57.91,26.96,97.30,17.38,4
281,25.70,39.13,25.42,99.30,16.70,4
283,25.94,39.13,26.92,101.30,17.12,4
285,28.89,40.90,22.94,69.10,16.69,3
287,30.44,47.19,23.83,71.10,16.12,3
289,30.50,47.11,22.22,73.10,15.03,3
291,26.40,47.11,23.67,75.10,17.41,3
293,26.46,47.11,21.93,49.21,19.83,6
295,27.41,52.55,19.77,51.81,18.46,6
297,28.51,53.56,16.40,47.10,19.38,6
299,29.78,54.14,17.80,49.10,20.96,6
301,30.81,58.35,17.65,51.10,18.08,1
303,16.93,35.50,14.28,53.10,16.23,1
305,19.07,42.24,15.60,55.10,16.44,1
307,26.60,49.46,16.14,57.10,20.15,1
