time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,60.00,4,
5,0.00,0.00,0.00,0.00,45.84,4,
7,0.00,0.00,0.00,0.00,50.61,4,
9,0.00,0.00,0.00,0.00,55.80,4,4.00
11,0.00,0.00,0.00,0.00,61.38,4,
13,0.00,0.00,0.00,0.00,57.67,1,
15,0.00,0.00,0.00,0.00,57.48,1,
17,0.00,0.00,0.00,0.00,57.10,1,
19,0.00,0.00,0.03,0.41,56.26,1,4.00
21,0.00,0.00,0.24,2.41,57.78,1,
23,0.00,0.00,0.08,0.96,57.27,1,
25,0.00,0.00,0.00,0.00,55.59,1,
27,0.00,0.00,0.10,1.16,49.68,1,
29,0.91,3.64,0.29,3.16,44.12,1,2.99
31,1.22,4.86,0.57,5.16,36.65,1,
33,1.25,5.02,1.03,7.16,31.95,1,
35,1.79,7.16,1.37,9.16,30.73,1,
37,2.74,10.94,1.68,11.16,29.11,1,
39,3.81,10.88,2.40,13.16,31.60,1,2.66
41,4.09,10.88,2.97,15.16,31.41,1,
43,4.09,10.88,3.75,17.16,28.07,8,
45,4.09,10.88,4.30,19.16,37.31,8,
47,3.33,7.84,4.97,21.16,40.80,8,
49,1.37,5.47,2.13,14.17,40.69,8,2.95
51,1.37,5.47,1.56,13.42,41.07,8,
53,1.37,5.47,1.72,15.42,36.10,10,
55,2.82,5.79,2.33,17.42,42.43,10,
57,2.75,5.53,2.26,19.42,41.94,10,
59,2.75,5.53,2.45,21.42,42.57,10,2.48
61,3.66,9.17,2.94,23.42,39.26,10,
63,4.47,12.40,3.55,25.42,35.83,1,
65,5.57,12.37,4.21,27.42,34.15,1,
67,5.58,10.17,4.87,29.42,35.27,1,
69,4.42,10.84,4.09,31.42,35.96,1,2.42
71,5.65,11.82,4.01,33.42,36.57,1,
73,5.99,12.27,4.41,35.42,34.89,2,
75,7.35,17.67,4.32,37.42,35.19,2,
77,7.31,17.53,4.82,39.42,34.42,2,
79,5.85,17.51,4.59,41.42,34.05,2,2.50
81,4.47,17.90,4.53,43.42,29.13,2,
83,4.81,17.90,4.56,45.42,27.56,5,
85,5.68,17.90,4.94,47.42,32.26,5,
87,6.49,21.23,5.75,49.42,32.87,5,
89,7.26,24.31,2.80,22.08,34.38,5,3.26
91,1.47,4.74,2.09,13.75,33.94,5,
93,2.94,5.26,2.12,11.84,30.99,3,
95,3.82,5.37,1.92,13.84,35.33,3,
97,2.64,5.30,2.42,15.84,36.75,3,
99,2.64,5.30,1.70,9.48,33.66,3,2.84
101,2.64,5.30,1.98,11.48,31.65,3,
103,2.64,5.30,2.65,13.48,26.51,6,
105,2.61,5.25,2.97,15.48,26.70,6,
107,1.31,5.25,3.52,17.48,20.50,6,
109,1.31,5.25,2.20,19.48,21.27,6,2.54
111,3.91,8.63,2.55,21.48,26.30,6,
113,5.26,10.45,2.52,23.48,29.01,2,
115,5.22,10.45,3.16,25.48,36.52,2,
117,3.93,10.45,3.52,27.48,42.80,2,
119,3.93,10.45,1.56,9.43,46.69,2,2.93
121,3.93,10.45,1.90,11.43,46.84,2,
123,3.93,10.45,2.30,13.43,42.19,1,
125,4.13,10.45,2.81,15.43,43.47,1,
127,4.44,9.78,3.47,17.43,43.30,1,
129,2.47,9.88,2.68,19.34,41.97,1,3.13
131,2.47,9.88,1.60,8.81,40.10,1,
133,2.47,9.88,1.95,10.81,36.89,5,
135,3.49,9.88,2.49,12.81,28.56,5,
137,4.56,9.88,3.06,14.81,29.88,5,
139,3.95,9.88,3.75,16.81,37.94,5,2.80
141,3.85,9.88,4.42,18.81,40.55,5,
143,3.85,9.88,5.06,20.81,40.48,6,
145,3.85,9.88,5.82,22.81,36.72,6,
147,4.52,6.67,4.59,22.11,36.39,6,
149,3.95,10.27,5.25,24.11,35.34,6,1.94
151,3.95,10.25,4.06,19.64,34.08,6,
153,5.17,10.25,4.75,21.64,28.28,1,
155,8.06,10.60,5.87,23.64,30.69,1,
157,8.31,10.91,5.01,24.20,31.98,1,
159,4.10,10.87,5.43,26.20,29.97,1,2.31
161,4.20,11.27,4.78,28.20,25.20,1,
163,6.93,22.18,4.44,30.20,20.56,6,
165,7.60,24.88,5.06,32.20,22.04,6,
167,7.93,26.20,4.57,34.20,26.99,6,
169,11.46,35.60,5.00,36.20,31.86,6,3.14
171,12.25,38.22,4.84,38.20,35.33,6,
173,6.67,11.20,5.40,40.20,33.01,1,
175,4.41,11.55,5.64,42.20,29.04,1,
177,5.08,9.42,6.33,44.20,24.03,1,
179,4.48,12.38,6.06,46.20,25.03,1,2.16
181,5.95,12.18,5.76,48.20,26.48,1,
183,7.82,15.11,6.72,50.20,25.82,2,
185,9.48,18.24,7.29,52.20,31.09,2,
187,9.16,18.20,8.12,54.20,35.75,2,
189,6.06,7.85,8.81,56.20,35.10,2,1.84
191,4.10,5.53,7.58,58.20,31.06,2,
193,4.69,7.76,7.17,60.20,28.22,1,
195,6.85,13.83,7.97,62.20,28.87,1,
197,8.78,18.19,8.80,64.20,27.82,1,
199,7.44,14.19,8.24,66.20,28.98,1,2.10
201,5.86,17.90,8.78,68.20,29.30,1,
203,6.99,17.85,9.05,70.20,30.35,5,
205,6.92,17.85,9.51,72.20,29.73,5,
207,8.22,17.81,10.43,74.20,35.38,5,
209,5.12,5.55,10.06,76.20,38.54,5,2.88
211,3.85,5.55,10.61,78.20,40.52,5,
213,3.85,5.55,10.47,80.20,37.22,4,
215,3.75,5.55,10.87,82.20,38.12,4,
217,2.10,5.55,11.70,84.20,30.70,4,
219,2.95,5.55,3.90,25.62,30.95,4,2.80
221,5.25,10.95,4.57,27.62,36.08,4,
223,5.38,11.58,5.36,29.62,35.29,15,
225,5.38,11.58,5.90,31.62,35.48,15,
227,4.58,8.38,3.93,23.18,34.95,15,
229,4.16,5.31,3.54,14.66,35.20,15,1.89
231,5.04,5.23,3.34,16.66,27.25,15,
233,5.01,5.23,4.17,18.66,21.60,1,
235,7.23,14.12,4.66,20.66,19.50,1,
237,8.99,18.64,5.33,22.66,25.63,1,
239,7.41,17.68,4.13,24.66,27.61,1,2.69
241,5.62,17.58,4.13,26.66,25.96,1,
243,5.62,17.58,4.09,28.66,28.42,2,
245,5.54,17.58,4.08,30.66,37.90,2,
247,4.39,17.55,4.56,32.66,39.68,2,
249,1.71,5.04,1.55,14.93,41.87,2,3.34
251,1.15,4.59,1.86,16.00,38.16,2,
253,1.65,6.59,0.86,7.69,37.05,5,
255,2.71,10.85,0.81,9.69,43.26,5,
257,2.29,9.15,0.97,11.69,42.55,5,
259,0.00,0.00,0.72,8.05,42.37,5,3.25
261,0.00,0.00,0.69,5.78,42.96,5,
263,0.77,1.89,0.79,4.24,46.70,1,
265,2.54,5.35,0.88,6.24,48.66,1,
267,1.31,5.25,1.21,8.24,46.78,1,
269,1.31,5.25,0.98,10.24,47.54,1,2.64
271,1.76,5.25,1.25,12.24,42.03,1,
273,2.65,5.37,1.55,14.24,34.45,2,
275,2.61,5.29,1.97,16.24,36.10,2,
277,2.47,9.45,2.61,18.24,34.34,2,
279,3.67,11.80,1.82,10.32,33.61,2,2.17
281,4.34,11.78,2.51,12.32,32.42,2,
283,7.06,11.78,2.58,14.32,27.42,1,
