time,value
1,0.01
5,0.02
9,0.02
13,0.02
17,0.03
21,0.01
25,0.02
29,0.02
33,0.03
37,0.01
41,0.05
45,0.03
49,0.02
53,0.03
57,0.05
61,0.05
65,0.04
69,0.03
73,0.05
77,0.04
81,0.05
85,0.08
89,0.04
93,0.07
97,0.05
101,0.06
105,0.06
109,0.08
113,0.07
117,0.10
121,0.14
125,0.12
129,0.12
133,0.13
137,0.10
141,0.03
145,0.11
149,0.17
153,0.15
157,0.15
161,0.13
165,0.12
169,0.20
173,0.20
177,0.08
181,0.16
185,0.10
189,0.19
193,0.17
197,0.48
201,0.21
205,0.22
209,0.10
213,0.19
217,0.23
221,0.14
225,0.20
229,0.22
233,0.22
237,0.20
241,0.25
245,0.13
249,0.25
253,0.28
257,0.19
261,0.26
265,0.21
269,0.18
273,0.11
277,0.19
281,0.21
285,0.32
289,0.14
293,0.22
297,0.32
301,0.15
305,0.21
309,0.14
313,0.23
317,0.14
321,0.22
325,0.12
329,0.13
333,0.10
337,0.13
341,0.19
345,0.21
349,0.25
353,0.30
357,0.14
361,0.23
365,0.20
369,0.25
373,0.24
377,0.24
381,0.24
385,0.14
389,0.22
393,0.09
397,0.19
401,0.21
405,0.13
409,0.19
413,0.13
417,0.14
421,0.14
425,0.10
429,0.19
433,0.13
437,0.12
441,0.09
445,0.13
449,0.10
453,0.10
457,0.19
461,0.39
465,0.18
469,0.15
473,0.15
477,0.08
481,0.08
485,0.06
489,0.12
493,0.18
497,0.11
501,0.14
505,0.11
509,0.29
513,0.15
517,0.06
521,0.18
525,0.14
529,0.22
533,0.31
537,0.33
541,0.27
545,0.17
549,0.43
553,0.34
557,0.28
561,0.14
565,0.25
569,0.28
573,0.35
577,0.11
581,0.20
585,0.30
589,0.10
593,0.20
597,0.17
601,0.26
605,0.16
609,0.39
613,0.19
617,0.20
621,0.16
625,0.22
629,0.13
633,0.11
637,0.08
641,0.10
645,0.08
649,0.13
653,0.20
657,0.20
661,0.20
665,0.24
669,0.15
673,0.23
677,0.30
681,0.36
685,0.27
689,0.13
693,0.25
697,0.36
701,0.20
705,0.21
709,0.15
713,0.19
717,0.14
721,0.33
725,0.31
729,0.12
733,0.17
737,0.35
741,0.09
745,0.14
749,0.25
753,0.23
757,0.16
761,0.18
765,0.15
769,0.20
773,0.24
777,0.18
781,0.11
785,0.11
789,0.09
793,0.18
797,0.07
801,0.14
805,0.22
809,0.18
813,0.25
817,0.16
821,0.26
825,0.12
829,0.21
833,0.21
837,0.12
841,0.26
845,0.20
849,0.19
853,0.13
857,0.14
861,0.12
865,0.15
869,0.07
873,0.17
877,0.19
881,0.24
885,0.19
889,0.26
893,0.11
897,0.23
901,0.22
905,0.09
909,0.22
913,0.29
917,0.17
921,0.11
925,0.25
929,0.14
933,0.26
937,0.27
941,0.35
945,0.14
949,0.25
953,0.30
957,0.27
961,0.21
965,0.14
969,0.12
973,0.34
977,0.26
981,0.22
985,0.14
989,0.25
993,0.25
997,0.15
