time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.40
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.20
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.13
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.46
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.27
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.51
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.81
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.13
23,0.00,0.00,0.00,0.00,0.00,0.00,1.52,0.51,0.65,1.52,63.07
25,0.00,0.00,0.00,0.00,0.00,0.00,2.45,0.82,1.05,2.45,62.20
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.70
29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.04
31,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.17,0.22,0.52,31.93
33,0.00,0.00,0.00,0.00,0.00,1.15,0.00,0.38,0.49,1.15,30.73
35,5.69,0.00,2.84,5.69,0.00,3.15,0.35,1.17,1.50,3.15,29.28
37,5.41,0.00,2.70,5.41,0.00,5.15,0.00,1.72,2.21,5.15,30.15
39,5.41,0.00,2.70,5.41,0.00,7.15,0.00,2.38,3.07,7.15,29.53
41,5.41,0.00,2.70,5.41,0.00,9.15,0.00,3.05,3.92,9.15,38.61
43,5.41,0.00,2.70,5.41,0.00,11.15,0.00,3.72,4.78,11.15,40.77
45,5.41,0.00,2.70,5.41,0.00,13.15,0.00,4.38,5.64,13.15,35.09
47,5.41,0.00,2.70,5.41,0.00,15.15,0.00,5.05,6.49,15.15,30.82
49,5.41,2.40,3.91,5.41,0.00,17.15,1.66,6.27,8.06,17.15,34.17
51,5.41,5.54,5.47,5.54,0.00,19.15,3.66,7.60,9.78,19.15,30.23
53,5.41,5.50,5.46,5.50,0.00,21.15,5.66,8.94,11.49,21.15,21.84
55,6.52,5.50,6.01,6.52,0.00,23.15,7.66,10.27,13.21,23.15,16.08
57,12.23,5.50,8.87,12.23,0.00,25.15,9.66,11.60,14.92,25.15,10.43
59,12.09,10.55,11.32,12.09,0.00,27.15,11.66,12.94,16.63,27.15,5.76
61,12.09,11.15,11.62,12.09,0.00,29.15,13.66,14.27,18.35,29.15,2.09
63,12.09,11.92,12.01,12.09,0.00,31.15,15.66,15.60,20.06,31.15,0.19
65,12.09,18.22,15.16,18.22,0.00,33.15,17.66,16.94,21.78,33.15,0.00
67,12.09,18.06,15.08,18.06,0.00,35.15,19.66,18.27,23.49,35.15,0.00
69,12.09,18.06,15.08,18.06,0.00,37.15,21.66,19.60,25.21,37.15,0.00
71,12.09,18.06,15.08,18.06,0.00,39.15,23.66,20.94,26.92,39.15,7.56
