time,value
5,0.02
9,0.02
13,0.02
17,0.02
21,0.04
25,0.05
29,0.04
33,0.09
37,0.09
41,0.06
45,0.06
49,0.06
53,0.08
57,0.10
61,0.05
65,0.10
69,0.12
73,0.12
77,0.13
81,0.14
85,0.10
89,0.14
93,0.16
97,0.15
101,0.15
105,0.14
109,0.17
113,0.12
117,0.17
121,0.09
125,0.17
129,0.16
133,0.16
137,0.19
141,0.16
145,0.09
149,0.17
153,0.32
157,0.21
161,0.11
165,0.42
169,0.15
173,0.25
177,0.11
181,0.20
185,0.33
189,0.35
193,0.37
197,0.27
201,0.13
205,0.24
209,0.16
213,0.19
217,0.10
221,0.20
225,0.22
229,0.17
233,0.10
237,0.21
241,0.10
245,0.16
249,0.43
253,0.36
257,0.27
261,0.37
265,0.33
269,0.28
273,0.20
277,0.30
281,0.36
285,0.20
289,0.26
293,0.34
297,0.38
301,0.21
305,0.42
309,0.23
313,0.38
317,0.36
321,0.40
325,0.46
329,0.47
333,0.22
337,0.43
341,0.39
345,0.17
349,0.16
353,0.17
357,0.16
361,0.27
365,0.28
369,0.59
373,0.21
377,0.31
381,0.37
385,0.30
389,0.20
393,0.30
397,0.18
401,0.61
405,0.30
409,0.43
413,0.44
417,0.23
421,0.39
425,0.57
429,0.38
433,0.21
437,0.36
441,0.33
445,0.31
449,0.26
453,0.32
457,0.37
461,0.20
465,0.43
469,0.44
473,0.44
477,0.19
481,0.25
485,0.60
489,0.32
493,0.16
497,0.36
501,0.16
505,0.22
509,0.28
513,0.32
517,0.25
521,0.14
525,0.16
529,0.30
533,0.38
537,0.42
541,0.23
545,0.39
549,0.45
553,0.42
557,0.25
561,0.39
565,0.26
569,0.58
573,0.44
577,0.34
581,0.34
585,0.49
589,0.30
593,0.33
597,0.35
601,0.29
605,0.47
609,0.37
613,0.70
617,0.42
621,0.41
625,0.35
629,0.52
633,0.48
637,0.47
641,0.34
645,0.52
649,0.50
653,0.30
657,0.33
661,0.57
665,0.31
669,0.47
673,0.55
677,0.50
681,0.33
685,0.42
689,0.52
693,0.39
697,0.63
701,0.53
705,0.95
709,0.55
713,0.89
717,0.71
721,0.32
725,0.50
729,0.40
733,0.80
737,0.64
741,0.88
745,0.33
749,0.64
753,0.77
757,0.89
761,0.67
765,0.46
769,1.06
773,0.72
777,0.59
781,0.64
785,0.59
789,0.63
793,1.00
797,0.46
801,0.73
805,0.73
809,0.51
813,0.58
817,1.04
821,0.62
825,0.37
829,0.50
833,0.68
837,0.52
841,0.42
845,0.55
849,0.45
853,0.66
857,0.53
861,0.44
865,0.44
869,0.46
873,0.33
877,0.49
881,0.42
885,0.41
889,0.35
893,0.48
897,0.41
901,0.50
905,0.34
909,0.55
913,0.43
917,0.68
921,0.61
925,0.50
929,0.61
933,0.57
937,0.57
941,0.68
945,0.53
949,0.67
953,0.79
957,0.69
961,0.68
965,0.60
969,0.74
973,0.64
977,0.73
981,0.53
985,0.65
989,0.75
993,0.68
997,0.65
