time,queue_avg,queue_max,delay_avg,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,45.30,3
3,0.00,0.00,0.00,0.00,53.33,3
5,0.00,0.00,0.00,0.00,56.02,3
7,0.00,0.00,0.00,0.00,57.01,3
9,0.00,0.00,0.00,0.00,57.18,1
11,0.00,0.00,0.00,0.00,57.55,1
13,0.00,0.00,0.00,0.00,53.60,1
15,0.00,0.00,0.03,0.13,51.27,1
17,0.39,1.55,0.47,2.13,46.58,1
19,1.16,4.62,0.90,4.13,40.64,1
21,1.35,4.55,1.51,6.13,34.97,1
23,3.53,5.18,2.79,8.13,32.60,2
25,5.85,8.67,3.72,10.13,30.16,2
27,6.41,10.90,4.67,12.13,27.57,2
29,6.42,10.88,5.90,14.13,30.13,2
31,7.49,12.95,7.26,16.13,32.11,2
33,7.52,18.13,8.41,18.13,30.31,3
35,8.69,18.04,9.30,20.13,28.58,3
37,8.59,18.04,10.54,22.13,31.16,3
39,7.38,18.04,11.91,24.13,30.04,3
41,7.38,18.04,5.40,21.70,28.63,3
43,8.31,18.04,6.52,23.70,26.30,3
45,11.27,18.04,7.45,25.70,27.77,3
47,12.49,23.24,7.28,27.70,28.92,3
49,12.73,24.20,8.15,29.70,28.17,1
51,12.73,24.20,9.19,31.70,26.89,1
53,12.66,24.20,9.40,33.70,28.67,1
55,11.60,24.20,10.30,35.70,31.76,1
57,11.24,22.75,9.48,37.70,29.97,1
59,5.56,11.48,9.88,39.70,28.65,1
61,7.12,15.36,9.24,41.70,27.37,4
63,8.69,16.57,9.22,43.70,24.24,4
65,11.20,16.76,10.18,45.70,23.34,4
67,10.50,17.04,11.23,47.70,25.46,4
69,8.88,18.55,8.37,36.80,28.47,4
71,11.05,24.00,6.02,23.21,24.98,3
73,11.01,23.88,5.77,25.21,20.89,3
75,11.01,23.88,6.81,27.21,17.96,3
77,12.73,23.88,7.87,29.21,19.45,3
79,14.25,23.88,9.06,31.21,25.60,3
81,10.75,22.36,9.67,33.21,26.05,4
83,6.32,10.99,9.30,35.21,23.27,4
85,8.13,10.99,7.94,37.21,28.83,4
87,8.71,10.99,9.16,39.21,33.79,4
89,6.36,10.99,8.49,41.21,36.56,4
91,6.36,10.99,8.29,43.21,34.42,4
93,6.54,10.99,9.06,45.21,33.82,2
95,8.72,11.36,9.69,47.21,32.35,2
97,9.59,11.70,10.31,49.21,34.91,2
99,8.17,11.66,11.43,51.21,37.25,2
101,4.18,11.66,9.91,31.55,35.24,2
103,6.05,12.56,9.77,33.55,33.55,3
105,7.87,18.04,10.83,35.55,30.66,3
107,8.73,17.90,11.96,37.55,27.70,3
109,9.19,17.90,13.27,39.55,24.73,3
111,11.01,21.23,14.70,41.55,23.10,3
113,12.14,24.18,10.97,40.38,25.39,3
115,10.78,17.11,9.37,42.38,25.89,3
117,11.22,17.11,8.92,44.38,26.01,1
119,11.47,18.10,8.22,46.38,23.90,1
121,12.73,23.16,9.35,48.38,25.41,1
123,12.06,23.04,10.74,50.38,26.13,1
125,10.62,20.40,9.22,20.89,26.32,1
127,8.62,12.06,9.32,22.89,25.17,4
129,11.54,16.17,9.66,24.89,23.79,4
131,13.23,18.19,9.99,26.89,25.48,4
133,14.76,18.18,11.46,28.89,27.03,4
135,14.87,18.68,12.77,30.89,26.78,4
137,12.00,18.18,11.07,24.50,24.86,3
139,13.36,20.00,10.02,26.50,21.07,3
141,14.69,25.34,10.09,28.50,23.92,3
143,15.01,25.31,11.03,30.50,23.37,3
145,17.04,28.62,11.93,32.50,23.20,3
147,9.61,19.06,9.96,34.50,23.89,3
149,9.77,17.90,8.27,36.50,22.38,2
151,11.74,18.62,7.70,38.50,23.70,2
153,13.31,24.89,6.51,40.50,21.78,2
155,14.98,31.55,7.80,42.50,21.63,2
157,16.66,31.36,7.77,34.89,21.42,2
159,14.32,29.88,8.53,24.65,21.39,2
161,13.92,31.33,10.09,26.65,24.48,1
163,14.82,31.33,11.38,28.65,23.25,1
165,17.20,31.33,12.71,30.65,22.74,1
167,18.12,31.33,14.37,32.65,20.89,1
169,18.89,31.33,14.25,30.96,20.05,1
171,17.80,24.84,15.61,30.24,20.09,4
173,14.88,24.81,16.36,31.52,18.54,4
175,18.27,30.55,16.61,33.52,20.16,4
177,20.65,31.68,16.90,35.52,22.43,4
179,20.81,31.68,18.34,37.52,25.70,4
181,19.85,31.68,15.51,28.22,24.80,3
