time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,44.74,0.00,0,
3,0.00,0.00,0.00,0.00,53.48,0.00,4,
5,0.00,0.00,0.00,0.00,57.82,0.00,4,
7,0.00,0.00,0.00,0.00,59.37,0.00,4,
9,0.00,0.00,0.00,0.00,58.71,0.00,4,4.00
11,0.00,0.00,0.00,0.00,56.68,0.00,4,
13,0.00,0.00,0.00,0.00,50.66,0.00,2,
15,0.00,0.00,0.03,0.38,41.26,0.00,2,
17,0.52,2.08,0.20,2.38,27.72,1.00,2,
19,3.05,12.18,0.39,4.38,21.63,1.00,2,1.62
21,5.42,20.51,0.70,6.38,16.16,0.00,2,
23,7.45,24.51,1.48,8.38,13.88,1.00,1,
25,7.75,24.46,2.11,10.38,27.17,0.00,1,
27,8.82,24.46,2.94,12.38,32.17,1.00,1,
29,11.08,33.53,3.69,13.44,35.61,1.00,1,2.32
31,8.96,25.05,4.36,13.45,35.84,1.00,1,
33,2.70,10.78,4.77,13.24,36.26,1.00,4,
35,3.86,10.78,4.55,15.24,40.45,0.00,4,
37,4.28,10.78,5.39,17.24,33.08,2.00,4,
39,5.53,11.14,4.03,17.31,26.87,0.00,4,1.29
41,8.64,17.32,5.12,19.31,24.18,2.00,4,
43,12.54,23.35,5.83,21.31,20.83,0.00,2,
45,14.24,23.69,6.83,23.31,21.80,0.00,2,
47,14.03,23.69,7.83,25.31,26.65,2.00,2,
49,9.06,23.69,7.29,25.74,29.98,2.00,2,2.71
51,7.22,23.69,5.72,26.74,31.20,2.00,2,
53,7.22,23.69,5.62,28.74,32.50,2.00,1,
55,7.51,23.69,5.61,30.74,36.16,0.00,1,
57,8.83,23.68,6.45,32.74,36.08,2.00,1,
59,10.98,28.50,5.35,22.77,32.99,1.00,1,2.75
61,5.24,10.97,5.53,24.77,27.30,1.00,1,
63,4.44,10.97,4.22,22.50,24.50,1.00,2,
65,8.34,16.96,3.70,14.76,27.38,0.00,2,
67,13.32,27.35,4.70,16.76,28.84,2.00,2,
69,11.31,30.97,3.79,15.59,28.60,1.00,2,2.25
71,10.32,21.48,4.78,17.59,28.72,2.00,2,
73,8.56,24.08,4.44,19.59,24.42,1.00,1,
75,10.03,30.24,5.20,21.59,24.87,1.00,1,
77,10.99,33.86,5.86,23.59,25.74,1.00,1,
79,12.13,36.94,6.52,25.59,27.85,1.00,1,2.31
81,13.67,36.87,6.90,27.59,28.09,1.00,1,
83,7.12,12.76,7.03,29.59,29.38,1.00,4,
85,8.32,12.76,7.70,31.59,29.46,0.00,4,
87,9.79,17.74,8.87,33.59,25.00,2.00,4,
89,7.66,18.85,6.36,23.63,16.91,1.00,4,0.94
91,10.67,22.01,6.35,25.63,11.65,1.00,4,
93,12.91,26.90,7.27,27.63,9.90,0.00,2,
95,16.70,32.44,8.27,29.63,15.33,1.00,2,
97,19.69,37.90,9.07,31.63,17.23,1.00,2,
99,17.21,37.75,8.72,26.71,18.37,2.00,2,2.08
101,17.18,37.64,8.45,28.71,17.04,1.00,2,
103,9.60,31.07,8.63,30.71,16.68,1.00,1,
105,7.77,31.07,9.02,32.71,10.75,0.00,1,
107,9.12,31.07,9.85,34.71,4.48,1.00,1,
109,13.72,31.77,9.99,31.42,7.33,1.00,1,1.69
111,18.40,36.94,8.10,30.57,8.70,1.00,1,
113,13.68,36.65,8.29,32.57,13.84,1.00,2,
115,13.68,36.65,8.60,34.57,16.51,1.00,2,
117,13.68,36.65,8.29,36.57,20.58,0.00,2,
119,13.68,36.65,9.12,38.57,25.09,1.00,2,2.25
121,13.65,36.55,9.17,40.57,29.00,1.00,2,
123,6.29,18.06,9.87,42.57,27.64,1.00,3,
125,4.51,18.06,10.44,44.57,26.92,0.00,3,
127,6.07,18.02,11.44,46.57,29.14,1.00,3,
129,7.22,17.58,12.47,48.10,28.79,2.00,3,1.35
131,7.25,17.39,11.99,36.29,25.88,1.00,3,
133,9.22,18.19,10.22,38.29,25.87,0.00,2,
135,11.23,20.82,11.25,40.29,24.53,0.00,2,
137,13.27,24.60,12.42,42.29,23.78,2.00,2,
139,13.27,24.30,10.62,44.29,21.78,1.00,2,1.93
141,12.46,27.95,9.87,46.29,24.89,1.00,2,
143,13.14,30.85,10.63,48.29,24.69,1.00,1,
145,13.13,30.83,10.61,50.29,23.11,0.00,1,
