time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,60.00,16,
5,0.00,0.00,0.00,0.00,41.85,16,
7,0.00,0.00,0.00,0.00,52.59,16,
9,0.00,0.00,0.00,0.00,58.65,16,4.00
11,0.00,0.00,0.00,0.00,51.59,16,
13,0.00,0.00,0.00,0.00,52.04,2,
15,0.00,0.00,0.00,0.00,51.90,2,
17,0.00,0.00,0.00,0.00,53.06,2,
19,0.00,0.00,0.10,1.21,53.17,2,2.42
21,0.00,0.00,0.27,2.24,45.47,2,
23,0.00,0.00,0.25,2.96,37.61,7,
25,0.00,0.00,0.42,4.96,43.30,7,
27,0.00,0.00,0.30,2.09,36.69,7,
29,0.07,0.27,0.30,2.42,30.23,7,2.86
31,1.20,4.81,0.60,4.42,29.28,7,
33,1.31,5.23,0.93,6.42,33.92,6,
35,1.22,4.90,1.26,8.42,46.14,6,
37,0.05,0.19,1.60,10.42,47.53,6,
39,0.00,0.00,0.32,3.37,41.71,6,2.50
41,1.16,4.63,0.21,2.52,36.09,6,
43,1.46,5.85,0.38,4.52,33.82,3,
45,1.44,5.75,0.81,6.52,44.71,3,
47,0.12,0.49,1.03,8.52,50.34,3,
49,0.00,0.00,0.35,4.25,47.53,3,3.21
51,0.32,1.27,0.16,1.93,41.48,3,
53,1.44,5.75,0.40,3.93,38.13,6,
55,1.38,5.54,0.50,5.93,39.86,6,
57,0.79,2.68,0.87,7.93,46.92,6,
59,1.12,4.46,0.40,4.02,46.31,6,2.80
61,1.11,4.45,0.50,6.02,40.45,6,
63,2.87,11.48,0.67,8.02,33.90,11,
65,2.89,11.23,0.88,10.02,29.54,11,
67,3.98,8.07,1.38,12.02,25.78,11,
69,2.65,5.38,1.61,9.16,23.99,11,1.02
71,3.80,5.38,1.69,6.47,19.85,11,
73,3.94,5.38,2.57,8.47,15.09,3,
75,3.91,5.38,3.15,10.47,18.12,3,
77,2.75,5.38,3.58,12.47,13.02,3,
79,2.64,5.38,3.01,14.02,18.88,3,2.63
81,2.64,5.38,3.42,16.02,21.63,3,
83,3.67,9.28,3.92,18.02,25.34,6,
85,4.24,11.59,4.42,20.02,36.92,6,
87,3.55,8.83,4.92,22.02,38.33,6,
89,1.35,5.38,2.84,24.02,32.13,6,2.39
91,1.35,5.38,2.17,26.02,26.05,6,
93,1.89,5.38,2.75,28.02,24.93,8,
95,2.76,5.75,3.13,30.02,33.71,8,
97,1.48,5.70,3.17,32.02,39.05,8,
99,1.42,5.70,0.89,8.00,38.17,8,3.53
101,1.42,5.70,0.83,10.00,45.43,8,
103,1.42,5.70,1.00,12.00,47.43,4,
105,1.42,5.70,1.22,14.00,46.31,4,
107,1.42,5.70,1.62,16.00,42.37,4,
109,1.42,5.70,1.74,18.00,36.37,4,2.23
111,2.07,5.70,2.18,20.00,33.63,4,
113,3.33,7.62,2.67,22.00,32.49,4,
115,4.11,10.75,2.85,24.00,30.83,4,
117,4.10,10.72,3.34,26.00,29.33,4,
119,4.10,10.72,3.41,28.00,26.03,4,2.76
121,4.10,10.72,3.80,30.00,18.94,4,
123,4.10,10.72,4.24,32.00,18.68,5,
125,4.08,10.72,4.74,34.00,24.17,5,
127,2.80,10.72,5.24,36.00,29.57,5,
129,2.68,10.72,2.35,22.88,31.14,5,2.79
131,2.68,10.72,2.54,24.88,36.69,5,
133,4.02,16.10,2.87,26.88,37.59,3,
135,4.38,17.51,2.43,28.88,42.98,3,
137,4.37,17.49,2.23,24.97,43.45,3,
139,1.47,5.86,2.27,26.97,42.04,3,2.61
141,1.38,5.51,1.18,11.25,36.28,3,
143,1.90,5.26,0.82,4.26,28.04,4,
145,3.83,5.33,1.58,6.26,25.30,4,
147,2.58,5.29,2.39,8.26,20.11,4,
149,4.25,11.99,2.29,8.62,19.93,4,2.59
151,4.22,11.85,2.83,10.62,22.11,4,
153,4.92,11.85,3.75,12.62,20.09,5,
155,6.16,11.85,4.11,14.62,24.11,5,
157,6.57,11.48,4.95,16.62,23.88,5,
159,4.26,11.48,4.19,17.83,23.34,5,2.26
161,5.45,11.48,3.63,19.83,22.48,5,
163,6.22,13.29,4.29,21.83,20.87,6,
165,7.42,18.12,4.96,23.83,22.07,6,
167,7.40,18.01,5.63,25.83,23.11,6,
169,5.68,11.57,3.34,19.45,21.86,6,2.45
171,4.36,11.57,2.82,20.58,22.11,6,
173,4.34,11.57,2.36,22.58,27.33,8,
175,4.34,11.57,2.83,24.58,37.62,8,
177,3.55,8.38,3.33,26.58,43.90,8,
179,1.45,5.80,2.89,22.66,36.61,8,2.67
181,1.51,5.80,1.33,13.73,30.86,8,
183,2.59,5.80,1.67,15.73,30.44,1,
185,3.43,5.72,2.21,17.73,37.03,1,
187,1.34,4.86,2.88,19.73,37.60,1,
189,1.42,5.68,1.21,6.00,38.17,1,1.92
191,2.87,11.49,1.34,8.00,35.52,1,
193,2.83,11.31,1.97,10.00,27.65,6,
195,4.80,15.05,3.00,12.00,22.39,6,
197,5.71,18.22,3.96,14.00,21.53,6,
199,4.81,10.09,2.83,9.62,18.36,6,2.26
201,5.97,11.85,2.65,9.16,17.76,6,
203,8.29,16.04,2.79,11.16,18.48,3,
205,8.34,16.42,3.31,13.16,22.28,3,
207,6.28,16.41,3.87,15.16,26.34,3,
