time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,60.00,1
7,0.00,0.00,0.00,0.00,60.00,1
9,0.00,0.00,0.00,0.00,60.00,1
11,0.00,0.00,0.00,0.00,37.80,1
13,0.00,0.00,0.00,0.00,46.75,1
15,0.00,0.00,0.00,0.00,56.00,1
17,0.00,0.00,0.00,0.00,59.50,1
19,0.00,0.00,0.00,0.00,58.52,1
21,0.00,0.00,0.00,0.00,51.48,1
23,0.00,0.00,0.07,0.81,45.25,3
25,0.23,0.93,0.34,2.81,36.71,3
27,1.39,5.58,0.68,4.81,30.83,3
29,1.36,5.43,1.05,6.81,23.54,3
31,2.32,9.28,1.65,8.81,17.69,3
33,4.33,12.37,2.32,10.81,12.87,3
35,6.07,19.30,2.98,12.81,4.38,3
37,6.01,19.07,3.71,14.81,1.35,3
39,6.44,19.07,4.48,16.81,0.08,2
41,7.30,19.07,5.31,18.81,0.00,2
43,7.28,19.07,6.15,20.81,7.32,2
45,7.27,19.02,6.98,22.81,10.06,2
47,4.31,7.19,7.09,23.29,10.74,2
49,3.61,5.10,6.21,25.29,17.32,2
51,3.61,5.10,5.20,27.29,26.87,2
53,3.61,5.10,5.70,29.29,32.04,2
55,3.61,5.10,6.29,31.29,29.73,2
57,3.61,5.10,6.96,33.29,25.83,2
59,3.61,5.10,7.62,35.29,28.71,2
61,3.61,5.10,7.70,37.29,20.53,2
63,4.57,8.20,8.23,39.29,11.62,4
65,5.24,10.89,8.70,41.29,11.62,4
67,5.23,10.87,9.20,43.29,25.43,4
69,4.34,7.30,9.70,45.29,31.10,4
71,2.52,5.10,7.05,41.13,32.54,4
73,3.13,5.10,6.73,43.13,32.34,4
75,3.94,5.68,7.23,45.13,29.13,4
77,3.93,5.64,7.73,47.13,23.13,4
79,4.10,6.35,8.31,49.13,21.98,1
81,6.05,12.14,9.11,51.13,18.72,1
83,6.73,11.98,10.11,53.13,24.19,1
85,5.63,11.98,11.11,55.13,23.28,1
87,5.47,11.98,3.29,15.72,19.14,1
89,6.91,11.98,3.51,17.72,19.64,1
91,7.19,11.98,4.28,19.72,21.41,1
93,7.18,11.98,5.12,21.72,24.86,1
95,7.84,13.93,5.95,23.72,25.12,1
97,8.70,17.38,6.78,25.72,23.16,1
99,8.69,17.33,7.73,27.72,19.04,1
101,8.69,17.33,8.45,29.72,18.38,1
103,8.69,17.33,9.43,31.72,21.57,3
105,8.69,17.33,10.34,33.72,25.03,3
107,8.67,17.33,11.05,35.72,26.58,3
109,7.33,17.33,12.05,37.72,21.97,3
111,8.21,17.33,10.44,39.72,19.47,3
113,8.86,18.41,11.32,41.72,17.01,2
115,11.49,23.95,12.43,43.72,18.42,2
117,13.19,23.81,13.38,45.72,18.25,2
119,12.47,23.81,14.55,47.72,18.19,2
121,10.02,23.27,14.00,43.77,18.50,2
123,5.55,11.42,8.65,34.18,16.36,2
125,5.55,11.42,7.85,36.18,13.32,2
127,6.80,11.42,7.58,38.18,15.95,2
129,7.12,11.67,8.19,40.18,21.35,2
131,7.12,11.67,8.62,42.18,24.62,2
133,7.12,11.67,9.06,44.18,25.29,2
135,7.12,11.67,9.72,46.18,25.15,2
137,7.12,11.67,10.42,48.18,21.86,2
139,7.12,11.67,11.34,50.18,21.02,4
141,8.23,11.67,12.12,52.18,17.57,4
143,9.67,12.41,13.12,54.18,17.43,4
145,8.27,12.54,13.51,56.18,18.64,4
147,8.60,12.45,10.13,34.59,19.14,4
149,7.68,12.40,8.14,36.59,23.49,1
151,8.42,12.40,8.98,38.59,20.21,1
153,9.17,12.40,8.58,40.59,18.78,1
155,9.14,12.33,9.42,42.59,14.93,1
157,9.14,12.33,7.63,40.70,12.26,1
159,9.14,12.33,6.69,42.70,17.31,1
161,11.42,21.08,7.05,44.70,20.46,1
163,15.35,36.79,7.71,46.70,21.12,1
